species,age_group,temperature,ph,oxygen,stocking_density,water_source,recent_deaths,death_rate,loss_of_appetite,lethargy,erratic_swimming,isolation,surface_swimming,gasping_for_air,skin_lesions,ulcers,fin_rot,scale_loss,body_swelling,discoloration,eye_cloudiness,excess_mucus,gill_discoloration,rapid_gill_movement,white_spots,fungal_growth,bloody_patches,disease
catfish,adult,27.940874882774157,9.905554809076598,6.184695846354667,32,cage,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,poor_water_quality
tilapia,juvenile,22.387932236465925,8.26086842181221,7.611569608168548,17,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,29.47682322673301,7.785798173992712,6.747858587017842,12,cage,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,healthy
tilapia,juvenile,23.438330844407385,6.478138962963377,5.208167106442215,10,tank,1,18,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,bacterial_infection
tilapia,adult,24.154050082494045,9.12841591176954,2.6586174058289034,38,pond,0,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,fingerling,22.32069735257807,7.222221328453781,6.358525966758872,15,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,29.247468314879768,6.749657801532736,7.928165633543224,22,pond,1,8,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
trout,juvenile,24.58326235830892,6.061429873000376,3.771224227131041,44,tank,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,low_oxygen_stress
nile_perch,fingerling,25.147238564230108,7.094686665966016,7.571154412609444,15,tank,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,26.076214896045816,8.245863892173602,6.909555656115467,21,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,25.333723063677905,6.917922428875013,3.5493140608517826,11,tank,0,10,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,low_oxygen_stress
tilapia,juvenile,23.660613893228394,7.5798926447833335,5.3597413515851215,37,tank,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,parasite_infection
trout,adult,25.863590555019513,7.098784395540135,7.3879986572059355,30,cage,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,healthy
nile_perch,adult,21.32240110292597,8.715176913469236,2.224377297736578,29,cage,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
tilapia,fingerling,29.68648287228162,7.45924673552615,2.9109966939943144,35,pond,1,5,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,bacterial_infection
nile_perch,fingerling,24.430708079524187,6.868034107455086,6.045895842268233,15,cage,1,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,parasite_infection
catfish,fingerling,23.74792418344134,7.525067335947756,7.447132355460228,15,pond,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,21.246653581798235,7.29679142844224,6.995071746303457,23,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,25.10335730026139,7.810851726922332,6.197876856179889,19,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,23.182695626663254,7.130048453821393,6.679763331839073,35,cage,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,fingerling,22.78765001681365,5.909045557348269,4.7594662910967935,41,pond,1,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,poor_water_quality
tilapia,fingerling,26.51892598453265,7.195572000637052,6.191807219896937,24,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,26.85266461153525,6.948715610372462,7.593867599016629,23,cage,1,16,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
catfish,adult,27.439869350301976,6.163381215448137,5.155031668166822,24,cage,1,8,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,bacterial_infection
catfish,juvenile,28.662300152350006,7.039867401317336,6.455609408818881,13,cage,1,11,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,fungal_infection
catfish,juvenile,26.155383412669046,5.235822697596122,3.9697071403766455,22,cage,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,poor_water_quality
nile_perch,fingerling,26.73478544339018,8.021098937013903,5.069026727273435,9,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,28.14879253217704,9.9127616882945,4.911838363738952,13,cage,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,poor_water_quality
catfish,juvenile,27.311879202736748,5.893891959358351,4.029245867865805,17,cage,0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
trout,juvenile,24.852067229139394,8.464575524674538,7.081647759253815,48,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,25.860299147892583,8.073678703109493,5.616736478850751,35,pond,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,25.28631709787431,6.755563820668139,6.85210587743089,8,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,fingerling,23.210173388447146,8.030798083226259,6.135234355535596,21,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,29.02153857899358,7.455117753057744,7.383278560203022,13,cage,0,11,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,adult,28.295447667949162,6.549030064279751,6.155262945615716,7,cage,0,13,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
trout,juvenile,24.150582023377336,9.096732189566115,4.793646946175324,11,cage,1,9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,bacterial_infection
nile_perch,juvenile,31.155210868157774,8.108710618632902,7.7544848111329525,17,cage,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,30.118016918304143,8.126044339939435,6.752281302167301,38,tank,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,healthy
nile_perch,fingerling,29.77360457415626,7.7043289843835066,7.629911712897748,34,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,24.75097386668261,7.128779963809702,4.903766124607918,39,cage,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,fungal_infection
trout,fingerling,28.441917296882806,7.670473598035862,5.192763225333077,16,tank,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,fungal_infection
tilapia,fingerling,28.149907972508167,6.521244762103795,6.8536356617584335,18,cage,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,22.958475606518846,8.423385315424358,6.134458686297798,16,cage,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,25.165006855758023,5.796811913965412,7.811984639384781,34,pond,0,16,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,parasite_infection
catfish,juvenile,27.708214820193188,9.338164835666454,3.5889679893510946,11,tank,0,17,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,parasite_infection
nile_perch,juvenile,23.461530112922233,7.919647173524204,5.127894322912484,39,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,22.87808709833982,6.761312947602143,7.75782379301317,15,pond,1,17,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,parasite_infection
tilapia,adult,24.85355942394797,7.947261872473764,6.29323238182151,24,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,healthy
tilapia,adult,31.829716977454776,7.268729852386244,5.166625879221348,38,tank,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
tilapia,adult,28.460117670210224,7.544890971567215,6.96338075816902,44,tank,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,24.413130293859624,7.528564344440681,6.0959534557448425,36,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,24.380804001399262,9.09940424316048,1.6433222151875517,12,pond,1,19,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,low_oxygen_stress
nile_perch,adult,26.573740672401343,7.065532183235835,6.667663369741167,47,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,healthy
tilapia,fingerling,26.46942319675603,8.346492614537896,3.057301710490139,33,pond,0,17,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,parasite_infection
catfish,juvenile,28.193079769608392,8.508430738384765,7.095445612076887,25,cage,1,17,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parasite_infection
trout,juvenile,24.052693615271156,8.495213063309986,7.4133634424562125,21,cage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,31.29383221780714,9.451286680078889,5.649050562972004,20,tank,1,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,poor_water_quality
nile_perch,fingerling,25.174237233745576,7.224991137924368,2.8059579834968176,40,pond,0,7,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,low_oxygen_stress
catfish,fingerling,25.986849234476622,8.32876542843765,5.628127652204428,46,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,healthy
catfish,adult,28.419720345319956,5.665058540198071,7.550662592018352,48,cage,1,11,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
trout,fingerling,25.460909715164203,6.949530821880543,6.581085337433555,38,pond,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,26.07550441642133,8.076745281814386,5.785632292506339,49,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,26.451739112367097,5.990414804570031,7.95728255099636,34,pond,1,17,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,parasite_infection
nile_perch,juvenile,28.739256574042304,7.378204863306957,5.576202158034503,42,cage,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,24.34555682085762,7.269103980911706,7.4950228165278245,30,pond,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,28.04020698298553,5.181103268272411,3.4404058667831734,28,pond,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
catfish,fingerling,24.842711826515597,6.748996328257773,6.312437310142682,15,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,healthy
nile_perch,juvenile,24.052709242967207,6.160160799313987,3.5503015173215493,30,pond,1,6,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,low_oxygen_stress
tilapia,fingerling,24.575715570775582,8.262350817465995,2.258760688100014,49,cage,0,13,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
tilapia,adult,29.65683427103874,8.133482841593597,3.6465705954078067,49,tank,1,16,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,low_oxygen_stress
catfish,fingerling,24.040343569374947,8.252257483698585,2.7983176596232964,17,tank,1,19,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,bacterial_infection
nile_perch,fingerling,28.042208748346635,8.6743524720242,3.2613777844521827,16,tank,0,15,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,juvenile,26.923362303067382,7.629241128344731,5.671436200763926,6,tank,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
nile_perch,fingerling,25.739167966260425,7.071311961849272,6.087339967130291,23,cage,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,parasite_infection
tilapia,fingerling,28.978372927837608,9.218852655949101,1.8663372259382638,20,tank,0,17,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,low_oxygen_stress
nile_perch,adult,24.126265145598904,6.767313621710357,5.244968985946851,43,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,fingerling,24.02509722212495,6.959399849526303,6.582193579548856,41,pond,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,25.809314001603653,6.739242360173288,5.180646387541258,22,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,healthy
trout,adult,28.384434777954098,6.793369289073826,5.525764165728459,28,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,24.732081126374116,5.050182990779259,4.657269706640726,17,cage,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,juvenile,21.63517404928708,8.076295328296755,7.698079607055384,25,tank,0,16,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,parasite_infection
catfish,juvenile,28.94012471400631,7.366930643031946,2.6625933334203955,28,pond,1,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
tilapia,adult,25.451015805979146,9.210316847043222,3.363683614421702,26,cage,1,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
catfish,juvenile,26.431625945765326,6.521062610056707,6.628951893758371,30,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,healthy
catfish,juvenile,27.280879915012335,9.310654761728285,7.681641637260994,20,pond,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
tilapia,juvenile,22.682441130190078,7.546492086828926,7.700626361381184,47,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,28.09259265120618,5.594943890562252,7.867780851788242,26,cage,1,15,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,adult,29.473804107300378,7.791946562448716,6.579866367499122,21,cage,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,healthy
trout,adult,25.412396041037407,8.89436188433415,2.700526187150478,43,tank,1,8,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,parasite_infection
nile_perch,adult,26.165259042127158,8.409270600888238,7.46550527443158,24,cage,1,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
catfish,adult,30.24192197521646,7.562927554676422,2.7151505416840127,22,pond,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,fingerling,27.544022418646236,5.639394296865956,3.3273991039633533,18,tank,0,13,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,low_oxygen_stress
trout,fingerling,23.228239988685715,8.024310927878872,5.247642630715321,46,pond,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,30.93057458493563,5.949576228973727,5.400649572223802,16,pond,1,3,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,parasite_infection
nile_perch,adult,33.18596808583381,5.802285522781368,3.08933508909794,36,tank,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
catfish,juvenile,30.122344871436507,8.521723073838329,2.4432753033916708,37,pond,1,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
catfish,fingerling,27.106206463739916,7.071497472917375,6.265678751040306,38,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,27.844745959970037,9.632952300004956,5.1205841615408625,21,pond,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
catfish,fingerling,30.419816101067482,7.787254487291775,6.721702237926634,41,tank,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,31.0818969362027,5.944554114992039,6.927626050283719,8,tank,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,poor_water_quality
trout,adult,21.718706029544627,7.991219186581245,7.9484578845712175,9,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,25.958998944363714,5.922354903072977,5.282944596577982,45,tank,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,poor_water_quality
tilapia,fingerling,27.099687016193407,9.050383063420757,2.1301211964085063,49,cage,0,16,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
trout,fingerling,29.030451704086627,9.490891378397437,5.054177212634231,10,tank,1,11,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,poor_water_quality
nile_perch,juvenile,30.953009252002573,5.637841030343064,6.557925392343284,23,pond,0,15,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,fingerling,27.074252011355636,9.75497978235254,3.773643382908418,47,tank,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,poor_water_quality
tilapia,adult,25.845547039694956,7.969813420367441,7.185405126651947,46,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,healthy
tilapia,juvenile,32.832916018537816,7.59236500135602,5.649797869490953,29,pond,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,healthy
tilapia,juvenile,25.276308449846315,5.505345735933811,6.9794743042364455,7,cage,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,adult,25.15852973914209,7.8879854865259755,7.7663013023315965,6,cage,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,fungal_infection
trout,adult,34.207505721296876,6.979115694454222,6.873981932665814,32,pond,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,healthy
nile_perch,fingerling,30.04052701469577,8.037166995589516,7.132940931908416,40,cage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,adult,28.66403850473715,9.046572872874526,6.825508559134079,18,pond,0,8,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,parasite_infection
trout,fingerling,26.87493946259339,8.262690499882877,7.187296716040255,34,cage,0,18,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,parasite_infection
tilapia,juvenile,24.44888808651475,8.018970219414244,1.5418737728692462,34,cage,1,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,fingerling,30.319270585721146,7.273462665177714,2.9456864628905617,16,pond,1,9,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
tilapia,fingerling,24.53972832951102,7.580411515435994,4.4647552659384795,28,cage,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,fungal_infection
tilapia,adult,29.49455546718123,7.400652891510174,3.7450396597732896,48,tank,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
trout,juvenile,25.378414916470298,7.436742349727776,1.8984802920400803,42,pond,0,17,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,fingerling,26.45604540926558,7.591073125854512,6.695419860881374,32,tank,1,16,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
nile_perch,fingerling,23.640904201406805,8.38901510950801,5.766554963779281,33,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,healthy
trout,adult,24.503473280614074,6.89536109574975,5.48834219214274,38,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,adult,31.650729093576757,9.270803121665443,2.735891651784036,17,tank,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,low_oxygen_stress
nile_perch,juvenile,23.35700897719811,5.966296227382312,2.195528766877499,8,cage,1,14,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,parasite_infection
trout,adult,26.81016106161417,7.873432908375765,5.252060112782153,36,cage,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,healthy
tilapia,fingerling,24.729393925803056,6.975354327174138,5.702407348284761,41,tank,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,25.84681525808663,8.812871541208398,3.4573735816523605,30,cage,1,19,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,parasite_infection
tilapia,juvenile,33.184380623115736,8.176968042058354,7.2340737917619755,45,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,29.564000052619086,8.38878188439796,5.8334662197949525,7,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,22.087013988806813,4.877319965745579,4.283259097852301,13,cage,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,poor_water_quality
tilapia,adult,29.80239047982771,8.80098720557317,3.0564998696072316,15,cage,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,fungal_infection
trout,juvenile,20.986904487221523,8.41352875893984,7.233123790012972,44,pond,0,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,parasite_infection
nile_perch,adult,24.682850531258683,6.7154841446104285,1.8418081568544582,30,pond,1,6,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,low_oxygen_stress
nile_perch,juvenile,28.018655984510644,7.660851922701539,2.772138615855752,6,pond,1,11,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,low_oxygen_stress
catfish,adult,32.54291768737858,8.225840418560386,6.58484967808247,12,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,adult,21.097817350232518,8.126740065255639,5.7576648345775245,48,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,33.11441170867007,8.401816574611194,5.517002873209861,5,cage,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,healthy
tilapia,fingerling,24.862495444036504,9.078716973783473,6.073032019559019,26,cage,0,11,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,parasite_infection
nile_perch,adult,27.55529056644967,4.852088717475859,6.693205636804661,11,tank,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,poor_water_quality
catfish,adult,26.69091374145666,8.006814778090844,6.964461533213581,26,tank,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,25.360889402196765,6.168887028536105,5.949080014318739,37,pond,0,17,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,adult,27.53128215034921,4.51892016198342,6.905478145374598,16,tank,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,poor_water_quality
nile_perch,adult,25.763269946055825,6.83546972303517,5.053195372279601,25,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,28.057199976917005,7.935515330512036,3.473012991127985,29,pond,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,adult,32.08958038791651,9.300876394721161,5.998979906101559,26,tank,1,19,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,bacterial_infection
nile_perch,fingerling,25.081680150911822,9.153762619123757,2.915022057912718,44,pond,0,18,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,low_oxygen_stress
tilapia,juvenile,28.82470073827683,6.926552446202816,7.916775080726504,22,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,healthy
trout,fingerling,27.308436908783694,8.218363072684744,7.3364217322300105,40,tank,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,24.538681712082873,5.5030279302275495,4.601415438326848,12,cage,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,fingerling,28.478476900610953,6.886607291871695,5.980453071347385,19,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,fingerling,29.70543072940687,9.292552341031074,5.6296143560322065,15,tank,1,9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
trout,adult,25.851660324885028,8.107017566516815,6.683653486657411,12,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,healthy
tilapia,adult,25.420026792332923,8.764008495636762,3.9849947470799005,11,cage,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,parasite_infection
nile_perch,adult,30.599703416957553,7.211324744266792,5.615032107592711,38,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,32.4565346816819,7.942900477236757,5.4509391692851406,11,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,26.534676257960413,5.560138238740956,4.292281587212176,17,tank,1,9,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,bacterial_infection
nile_perch,fingerling,32.32148304440379,8.24322383454929,7.462356617231235,11,cage,0,13,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,adult,25.790570242579722,9.434963709681428,4.375512748111547,27,cage,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
catfish,fingerling,29.101614742289556,6.747557716179973,6.648360506185051,29,cage,1,15,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,bacterial_infection
